SUCCESS;504 1522757988.194539 1522757988.195601 1522757988.195606 1522757988.19569;0.0011458396911621094,0.0004889965057373047;1522757988.1961224
SUCCESS;505 1522757998.199457 1522757998.201632 1522757998.20164 1522757998.201748;0.0022830963134765625,0.0010335445404052734;1522757998.2021945
SUCCESS;506 1522758008.202941 1522758008.204217 1522758008.204224 1522758008.204341;0.0013928413391113281,0.0005795955657958984;1522758008.2047865
SUCCESS;507 1522758018.203955 1522758018.204822 1522758018.204829 1522758018.204934;0.0009720325469970703,0.00038111209869384766;1522758018.2053745
SUCCESS;508 1522758028.204014 1522758028.204986 1522758028.204994 1522758028.205108;0.0010859966278076172,0.0004290342330932617;1522758028.2055585
SUCCESS;509 1522758038.206241 1522758038.207234 1522758038.207241 1522758038.207348;0.0011000633239746094,0.0004429817199707031;1522758038.2077935
SUCCESS;510 1522758048.209951 1522758048.210758 1522758048.210763 1522758048.210834;0.0008780956268310547,0.0003679990768432617;1522758048.2112503
SUCCESS;511 1522758058.214147 1522758058.215208 1522758058.215215 1522758058.21532;0.0011661052703857422,0.00047791004180908203;1522758058.215742
SUCCESS;512 1522758068.218637 1522758068.219597 1522758068.219603 1522758068.219706;0.0010631084442138672,0.0004285573959350586;1522758068.220121
SUCCESS;513 1522758078.220929 1522758078.222127 1522758078.222135 1522758078.22225;0.0013129711151123047,0.0005415678024291992;1522758078.2226758
SUCCESS;514 1522758088.22442 1522758088.225454 1522758088.225463 1522758088.225614;0.0011851787567138672,0.00044143199920654297;1522758088.226099
SUCCESS;515 1522758098.224705 1522758098.225796 1522758098.225803 1522758098.225939;0.0012271404266357422,0.0004774332046508789;1522758098.22639
SUCCESS;516 1522758108.228476 1522758108.229337 1522758108.229343 1522758108.229446;0.0009639263153076172,0.0003789663314819336;1522758108.229858
SUCCESS;517 1522758118.230825 1522758118.231639 1522758118.231644 1522758118.231724;0.0008940696716308594,0.0003669261932373047;1522758118.2321272
SUCCESS;518 1522758128.234315 1522758128.235328 1522758128.235335 1522758128.23548;0.001157999038696289,0.00043404102325439453;1522758128.2359061
SUCCESS;519 1522758138.237924 1522758138.238904 1522758138.238912 1522758138.239056;0.0011239051818847656,0.00041794776916503906;1522758138.2394829
SUCCESS;520 1522758148.24114 1522758148.242168 1522758148.242175 1522758148.242319;0.0011720657348632812,0.0004420280456542969;1522758148.2427459
SUCCESS;521 1522758158.243978 1522758158.244876 1522758158.244882 1522758158.245011;0.0010268688201904297,0.00038444995880126953;1522758158.245425
SUCCESS;522 1522758168.247838 1522758168.248817 1522758168.248825 1522758168.248935;0.001088857650756836,0.00043451786041259766;1522758168.249357
SUCCESS;523 1522758178.252697 1522758178.253726 1522758178.253733 1522758178.253884;0.0011801719665527344,0.00043892860412597656;1522758178.2543359
SUCCESS;524 1522758188.255158 1522758188.256347 1522758188.256356 1522758188.256485;0.0013179779052734375,0.0005300045013427734;1522758188.2569308
SUCCESS;525 1522758198.256315 1522758198.257414 1522758198.25742 1522758198.257501;0.0011799335479736328,0.0005091428756713867;1522758198.257923
SUCCESS;526 1522758208.258174 1522758208.259525 1522758208.259534 1522758208.259688;0.001505136489868164,0.0005985498428344727;1522758208.2601295
SUCCESS;527 1522758218.259527 1522758218.260507 1522758218.260513 1522758218.260634;0.0011010169982910156,0.0004296302795410156;1522758218.2610984
SUCCESS;528 1522758228.263342 1522758228.264476 1522758228.264483 1522758228.264593;0.0012440681457519531,0.0005121231079101562;1522758228.2650275
SUCCESS;529 1522758238.265455 1522758238.266544 1522758238.266551 1522758238.26668;0.0012180805206298828,0.0004800558090209961;1522758238.2671332
SUCCESS;530 1522758248.265895 1522758248.266697 1522758248.266704 1522758248.266798;0.0008959770202636719,0.0003540515899658203;1522758248.2672906
SUCCESS;531 1522758258.266457 1522758258.267886 1522758258.267896 1522758258.268024;0.0015568733215332031,0.0006504058837890625;1522758258.2684371
SUCCESS;532 1522758268.267792 1522758268.268862 1522758268.268868 1522758268.268992;0.001194000244140625,0.0004730224609375;1522758268.269422
SUCCESS;533 1522758278.272569 1522758278.273301 1522758278.273306 1522758278.273386;0.0008120536804199219,0.00032591819763183594;1522758278.273777
SUCCESS;534 1522758288.277695 1522758288.279977 1522758288.279991 1522758288.280153;0.0024442672729492188,0.0010600090026855469;1522758288.280535
SUCCESS;535 1522758298.281892 1522758298.283498 1522758298.283506 1522758298.283645;0.001744985580444336,0.000733494758605957;1522758298.28403
SUCCESS;536 1522758308.283286 1522758308.284282 1522758308.284289 1522758308.284421;0.0011279582977294922,0.00043189525604248047;1522758308.284803
SUCCESS;537 1522758318.285026 1522758318.286056 1522758318.286063 1522758318.286206;0.0011730194091796875,0.00044345855712890625;1522758318.286594
SUCCESS;538 1522758328.285061 1522758328.285918 1522758328.285924 1522758328.286049;0.000982046127319336,0.0003660917282104492;1522758328.2864249
SUCCESS;539 1522758338.289845 1522758338.291345 1522758338.291357 1522758338.29152;0.0016629695892333984,0.0006684064865112305;1522758338.2919
SUCCESS;540 1522758348.28981 1522758348.290936 1522758348.290988 1522758348.291232;0.0013701915740966797,0.00044095516204833984;1522758348.291646
SUCCESS;541 1522758358.293709 1522758358.29477 1522758358.294777 1522758358.294908;0.0011920928955078125,0.0004649162292480469;1522758358.29529
SUCCESS;542 1522758368.296743 1522758368.29768 1522758368.297685 1522758368.297796;0.0010480880737304688,0.00041294097900390625;1522758368.2982101
SUCCESS;543 1522758378.301869 1522758378.303523 1522758378.303531 1522758378.303658;0.0017812252044677734,0.0007635354995727539;1522758378.304078
SUCCESS;544 1522758388.306304 1522758388.307612 1522758388.307618 1522758388.30772;0.0014100074768066406,0.0006029605865478516;1522758388.3081279
SUCCESS;545 1522758398.310014 1522758398.310935 1522758398.310942 1522758398.311063;0.0010421276092529297,0.0003999471664428711;1522758398.31148
SUCCESS;546 1522758408.314454 1522758408.316346 1522758408.316362 1522758408.316638;0.002167940139770508,0.0008078813552856445;1522758408.3170862
SUCCESS;547 1522758418.317367 1522758418.318668 1522758418.318682 1522758418.31884;0.001458883285522461,0.0005713701248168945;1522758418.3193069
SUCCESS;548 1522758428.321357 1522758428.32228 1522758428.322286 1522758428.322396;0.0010330677032470703,0.0004063844680786133;1522758428.322847
SUCCESS;549 1522758438.321491 1522758438.322635 1522758438.322641 1522758438.322725;0.0012280941009521484,0.0005298852920532227;1522758438.3231745
SUCCESS;550 1522758448.324702 1522758448.325759 1522758448.325765 1522758448.325898;0.0011899471282958984,0.00046193599700927734;1522758448.3263636
SUCCESS;551 1522758458.327059 1522758458.328229 1522758458.328235 1522758458.328368;0.001302957534790039,0.0005184412002563477;1522758458.3288302
SUCCESS;552 1522758468.331461 1522758468.333793 1522758468.333804 1522758468.333971;0.002499103546142578,0.0010824203491210938;1522758468.3344536
SUCCESS;553 1522758478.335952 1522758478.337549 1522758478.337561 1522758478.337724;0.0017600059509277344,0.0007169246673583984;1522758478.3382235
SUCCESS;554 1522758488.337317 1522758488.338391 1522758488.338398 1522758488.33851;0.0011861324310302734,0.00048100948333740234;1522758488.3389583
SUCCESS;555 1522758498.338585 1522758498.339666 1522758498.339675 1522758498.339768;0.0011739730834960938,0.0004940032958984375;1522758498.3402205
SUCCESS;556 1522758508.341265 1522758508.342209 1522758508.342215 1522758508.342322;0.001051187515258789,0.00041854381561279297;1522758508.3427782
SUCCESS;557 1522758518.344823 1522758518.345869 1522758518.345878 1522758518.345964;0.0011322498321533203,0.0004800558090209961;1522758518.3464317
SUCCESS;558 1522758528.3472 1522758528.348109 1522758528.348119 1522758528.348245;0.0010349750518798828,0.0003916025161743164;1522758528.3487334
SUCCESS;559 1522758538.348863 1522758538.350997 1522758538.351004 1522758538.351129;0.0022592544555664062,0.0010044574737548828;1522758538.3515744
SUCCESS;560 1522758548.349797 1522758548.3507 1522758548.350711 1522758548.350866;0.0010578632354736328,0.0003739595413208008;1522758548.3513126
SUCCESS;561 1522758558.353167 1522758558.354038 1522758558.354044 1522758558.354158;0.0009849071502685547,0.00037848949432373047;1522758558.3545976
SUCCESS;562 1522758568.353227 1522758568.35408 1522758568.354086 1522758568.3542;0.0009670257568359375,0.0003695487976074219;1522758568.3546267
SUCCESS;563 1522758578.356775 1522758578.35854 1522758578.358546 1522758578.358648;0.001867055892944336,0.0008314847946166992;1522758578.3590655
SUCCESS;564 1522758588.360561 1522758588.361531 1522758588.361539 1522758588.361645;0.0010762214660644531,0.00043201446533203125;1522758588.3620696
SUCCESS;565 1522758598.361071 1522758598.362029 1522758598.362034 1522758598.362145;0.0010688304901123047,0.0004235506057739258;1522758598.3625636
SUCCESS;566 1522758608.361248 1522758608.362102 1522758608.362108 1522758608.362197;0.0009429454803466797,0.00038254261016845703;1522758608.3626134
SUCCESS;567 1522758618.361373 1522758618.362354 1522758618.36236 1522758618.36245;0.0010709762573242188,0.0004456043243408203;1522758618.3628798
SUCCESS;568 1522758628.364259 1522758628.365816 1522758628.365823 1522758628.365961;0.0016951560974121094,0.00070953369140625;1522758628.3664007
SUCCESS;569 1522758638.364685 1522758638.366264 1522758638.366269 1522758638.366359;0.0016689300537109375,0.0007445812225341797;1522758638.3667874
SUCCESS;570 1522758648.369081 1522758648.370441 1522758648.370446 1522758648.370524;0.0014379024505615234,0.0006409883499145508;1522758648.3709464
SUCCESS;571 1522758658.373495 1522758658.374465 1522758658.374472 1522758658.374577;0.0010750293731689453,0.0004323720932006836;1522758658.3750143
SUCCESS;572 1522758668.378049 1522758668.379048 1522758668.379056 1522758668.379162;0.0011053085327148438,0.00044655799865722656;1522758668.3796015
SUCCESS;573 1522758678.38069 1522758678.381721 1522758678.381728 1522758678.381862;0.0011649131774902344,0.00044846534729003906;1522758678.3822994
SUCCESS;574 1522758688.380826 1522758688.381714 1522758688.381721 1522758688.381838;0.0010051727294921875,0.00038552284240722656;1522758688.3822827
SUCCESS;575 1522758698.384712 1522758698.385791 1522758698.385797 1522758698.385905;0.0011870861053466797,0.00048553943634033203;1522758698.3863444
SUCCESS;576 1522758708.388678 1522758708.389686 1522758708.389693 1522758708.389804;0.0011188983917236328,0.00044858455657958984;1522758708.3902445
SUCCESS;577 1522758718.39142 1522758718.392378 1522758718.392385 1522758718.39248;0.0010530948638916016,0.0004316568374633789;1522758718.3929195
SUCCESS;578 1522758728.39606 1522758728.397081 1522758728.397087 1522758728.397217;0.0011508464813232422,0.00044548511505126953;1522758728.3976595
SUCCESS;579 1522758738.39688 1522758738.397849 1522758738.397856 1522758738.397935;0.0010480880737304688,0.0004451274871826172;1522758738.3983614
SUCCESS;580 1522758748.400653 1522758748.401659 1522758748.401665 1522758748.401786;0.0011272430419921875,0.0004425048828125;1522758748.4022226
SUCCESS;581 1522758758.403591 1522758758.404567 1522758758.404575 1522758758.404685;0.0010859966278076172,0.0004330873489379883;1522758758.4051256
SUCCESS;582 1522758768.40513 1522758768.406607 1522758768.406614 1522758768.40672;0.0015828609466552734,0.000685572624206543;1522758768.4071555
SUCCESS;583 1522758778.408657 1522758778.409622 1522758778.409629 1522758778.409728;0.0010638236999511719,0.0004329681396484375;1522758778.410232
SUCCESS;584 1522758788.408811 1522758788.409699 1522758788.409705 1522758788.409816;0.0009989738464355469,0.0003883838653564453;1522758788.4103081
SUCCESS;585 1522758798.410697 1522758798.41262 1522758798.412627 1522758798.412752;0.002048015594482422,0.0008990764617919922;1522758798.4131885
SUCCESS;586 1522758808.410283 1522758808.411285 1522758808.411292 1522758808.411398;0.0011076927185058594,0.00044798851013183594;1522758808.4118414
SUCCESS;587 1522758818.412193 1522758818.413018 1522758818.413024 1522758818.413106;0.0009069442749023438,0.0003714561462402344;1522758818.4135375
SUCCESS;588 1522758828.41681 1522758828.417776 1522758828.417782 1522758828.417898;0.0010819435119628906,0.00042510032653808594;1522758828.4183176
SUCCESS;589 1522758838.417307 1522758838.418303 1522758838.41831 1522758838.418415;0.0011012554168701172,0.00044548511505126953;1522758838.4188414
SUCCESS;590 1522758848.42229 1522758848.423085 1522758848.42309 1522758848.423173;0.0008778572082519531,0.0003559589385986328;1522758848.4236014
SUCCESS;591 1522758858.424462 1522758858.42544 1522758858.425447 1522758858.425549;0.0010800361633300781,0.0004379749298095703;1522758858.425961
SUCCESS;592 1522758868.428118 1522758868.429121 1522758868.429127 1522758868.429238;0.0011141300201416016,0.00044596195220947266;1522758868.429648
SUCCESS;593 1522758878.432389 1522758878.433331 1522758878.433337 1522758878.433442;0.0010471343994140625,0.0004184246063232422;1522758878.433847
SUCCESS;594 1522758888.435997 1522758888.437007 1522758888.437014 1522758888.437132;0.0011277198791503906,0.00044608116149902344;1522758888.437608
SUCCESS;595 1522758898.43891 1522758898.439963 1522758898.439973 1522758898.44014;0.0012199878692626953,0.0004431009292602539;1522758898.440558
SUCCESS;596 1522758908.442516 1522758908.443655 1522758908.443662 1522758908.443774;0.0012509822845458984,0.0005134344100952148;1522758908.444185
SUCCESS;597 1522758918.442653 1522758918.443929 1522758918.44395 1522758918.444137;0.001463174819946289,0.000544428825378418;1522758918.444596
SUCCESS;598 1522758928.445579 1522758928.446987 1522758928.446997 1522758928.447127;0.0015380382537841797,0.0006388425827026367;1522758928.447564
SUCCESS;599 1522758938.447902 1522758938.448679 1522758938.448683 1522758938.448768;0.0008618831634521484,0.00034606456756591797;1522758938.4492445
SUCCESS;600 1522758948.452804 1522758948.453789 1522758948.453796 1522758948.453905;0.0010941028594970703,0.00043785572052001953;1522758948.4543061
SUCCESS;601 1522758958.456482 1522758958.457276 1522758958.45728 1522758958.457343;0.0008573532104492188,0.0003654956817626953;1522758958.4577222
SUCCESS;602 1522758968.461669 1522758968.462708 1522758968.462714 1522758968.462823;0.0011479854583740234,0.00046503543853759766;1522758968.4632444
SUCCESS;603 1522758978.464444 1522758978.465344 1522758978.46535 1522758978.465439;0.0009891986846923828,0.00040543079376220703;1522758978.4658535
SUCCESS;604 1522758988.468407 1522758988.470294 1522758988.470304 1522758988.470456;0.0020389556884765625,0.0008676052093505859;1522758988.4709146
SUCCESS;605 1522758998.47267 1522758998.475053 1522758998.475073 1522758998.475278;0.0025877952575683594,0.0010890960693359375;1522758998.4757025
SUCCESS;606 1522759008.472749 1522759008.473815 1522759008.473822 1522759008.473922;0.0011658668518066406,0.0004830360412597656;1522759008.4743614
SUCCESS;607 1522759018.477181 1522759018.477974 1522759018.477981 1522759018.478075;0.0008869171142578125,0.0003495216369628906;1522759018.4784894
SUCCESS;608 1522759028.479668 1522759028.480564 1522759028.48057 1522759028.480658;0.00098419189453125,0.00040411949157714844;1522759028.4810715
SUCCESS;609 1522759038.480498 1522759038.481328 1522759038.481335 1522759038.481464;0.0009589195251464844,0.0003504753112792969;1522759038.4818954
SUCCESS;610 1522759048.481189 1522759048.482144 1522759048.482151 1522759048.482265;0.0010690689086914062,0.00042057037353515625;1522759048.4826725
SUCCESS;611 1522759058.481402 1522759058.482281 1522759058.482287 1522759058.482391;0.0009832382202148438,0.00038743019104003906;1522759058.4827895
SUCCESS;612 1522759068.481735 1522759068.482491 1522759068.482497 1522759068.482584;0.000843048095703125,0.0003345012664794922;1522759068.4829826
SUCCESS;613 1522759078.481937 1522759078.48295 1522759078.48296 1522759078.483115;0.0011680126190185547,0.0004290342330932617;1522759078.4835045
SUCCESS;614 1522759088.487219 1522759088.488214 1522759088.488221 1522759088.488345;0.0011188983917236328,0.0004354715347290039;1522759088.4887354
SUCCESS;615 1522759098.49227 1522759098.493234 1522759098.493241 1522759098.493348;0.0010707378387451172,0.0004285573959350586;1522759098.4937365
SUCCESS;616 1522759108.497474 1522759108.498469 1522759108.498476 1522759108.498586;0.0011050701141357422,0.0004426240921020508;1522759108.4989755
SUCCESS;617 1522759118.502299 1522759118.503397 1522759118.503405 1522759118.503543;0.0012357234954833984,0.0004800558090209961;1522759118.5039344
SUCCESS;618 1522759128.505271 1522759128.50627 1522759128.506277 1522759128.506382;0.0011038780212402344,0.0004470348358154297;1522759128.5067716
SUCCESS;619 1522759138.508032 1522759138.509042 1522759138.50905 1522759138.509154;0.0011141300201416016,0.00045287609100341797;1522759138.5095425
SUCCESS;620 1522759148.511247 1522759148.512327 1522759148.512334 1522759148.512448;0.001194000244140625,0.0004830360412597656;1522759148.5128345
SUCCESS;621 1522759158.513644 1522759158.514657 1522759158.514664 1522759158.514776;0.0011250972747802734,0.00045049190521240234;1522759158.5152574
SUCCESS;622 1522759168.514207 1522759168.515225 1522759168.515231 1522759168.515338;0.0011250972747802734,0.00045549869537353516;1522759168.5158224
SUCCESS;623 1522759178.519185 1522759178.520538 1522759178.520547 1522759178.520688;0.0014941692352294922,0.0006059408187866211;1522759178.5212245
SUCCESS;624 1522759188.51932 1522759188.522636 1522759188.522659 1522759188.522887;0.003543853759765625,0.0015439987182617188;1522759188.523446
SUCCESS;625 1522759198.524335 1522759198.525301 1522759198.525308 1522759198.525419;0.0010771751403808594,0.00042748451232910156;1522759198.525919
SUCCESS;626 1522759208.52662 1522759208.529145 1522759208.529156 1522759208.529294;0.002663135528564453,0.0011935234069824219;1522759208.5297854
SUCCESS;627 1522759218.5265 1522759218.528511 1522759218.528531 1522759218.528778;0.0022580623626708984,0.0008820295333862305;1522759218.5293055
SUCCESS;628 1522759228.530154 1522759228.531135 1522759228.531142 1522759228.531246;0.001085042953491211,0.0004385709762573242;1522759228.5317285
SUCCESS;629 1522759238.530302 1522759238.531401 1522759238.531408 1522759238.531515;0.0012056827545166016,0.0004960298538208008;1522759238.5320015
SUCCESS;630 1522759248.530359 1522759248.531485 1522759248.531492 1522759248.531626;0.0012600421905517578,0.0004960298538208008;1522759248.5321014
SUCCESS;631 1522759258.533338 1522759258.534354 1522759258.534361 1522759258.53446;0.0011150836944580078,0.0004583597183227539;1522759258.5349424
SUCCESS;632 1522759268.533429 1522759268.534387 1522759268.534392 1522759268.534503;0.0010690689086914062,0.00042366981506347656;1522759268.5349855
SUCCESS;633 1522759278.538221 1522759278.539175 1522759278.539181 1522759278.539268;0.0010411739349365234,0.0004335641860961914;1522759278.5397396
SUCCESS;634 1522759288.540027 1522759288.541115 1522759288.541122 1522759288.54124;0.0012061595916748047,0.0004850625991821289;1522759288.5417304
SUCCESS;635 1522759298.545127 1522759298.54614 1522759298.546147 1522759298.546276;0.0011420249938964844,0.0004420280456542969;1522759298.5467668
SUCCESS;636 1522759308.547999 1522759308.548976 1522759308.548983 1522759308.549119;0.0011129379272460938,0.00042057037353515625;1522759308.5496087
SUCCESS;637 1522759318.553228 1522759318.554244 1522759318.554251 1522759318.554354;0.0011191368103027344,0.0004565715789794922;1522759318.5548434
SUCCESS;638 1522759328.554659 1522759328.555649 1522759328.555656 1522759328.555789;0.001123189926147461,0.0004285573959350586;1522759328.5562797
SUCCESS;639 1522759338.558818 1522759338.559838 1522759338.559848 1522759338.560031;0.0012028217315673828,0.00041854381561279297;1522759338.5605197
SUCCESS;640 1522759348.560564 1522759348.561555 1522759348.561562 1522759348.561666;0.001094818115234375,0.00044345855712890625;1522759348.5621557
SUCCESS;641 1522759358.562702 1522759358.56378 1522759358.563787 1522759358.563884;0.0011751651763916016,0.0004905462265014648;1522759358.5643725
SUCCESS;642 1522759368.56579 1522759368.567076 1522759368.567081 1522759368.567149;0.0013539791107177734,0.0006090402603149414;1522759368.5676296
SUCCESS;643 1522759378.566037 1522759378.566763 1522759378.566768 1522759378.56683;0.0007879734039306641,0.0003319978713989258;1522759378.5673094
SUCCESS;644 1522759388.567792 1522759388.568894 1522759388.568901 1522759388.569003;0.0012040138244628906,0.0004999637603759766;1522759388.5693898
SUCCESS;645 1522759398.572578 1522759398.57355 1522759398.573557 1522759398.573661;0.0010762214660644531,0.00043392181396484375;1522759398.574048
SUCCESS;646 1522759408.576642 1522759408.57795 1522759408.577956 1522759408.578048;0.001399993896484375,0.0006079673767089844;1522759408.5784302
SUCCESS;647 1522759418.577088 1522759418.578073 1522759418.57808 1522759418.578185;0.0010900497436523438,0.0004398822784423828;1522759418.5785718
SUCCESS;648 1522759428.582327 1522759428.583374 1522759428.583409 1522759428.583547;0.0011851787567138672,0.0004545450210571289;1522759428.5839348
SUCCESS;649 1522759438.584664 1522759438.585634 1522759438.585642 1522759438.585757;0.0010848045349121094,0.00042748451232910156;1522759438.586143
SUCCESS;650 1522759448.585639 1522759448.586625 1522759448.586631 1522759448.58672;0.0010750293731689453,0.00044858455657958984;1522759448.5871
SUCCESS;651 1522759458.589656 1522759458.590635 1522759458.59064 1522759458.590761;0.0010998249053955078,0.0004290342330932617;1522759458.5911498
SUCCESS;652 1522759468.591672 1522759468.592644 1522759468.592651 1522759468.592758;0.0010790824890136719,0.0004324913024902344;1522759468.5932636
SUCCESS;653 1522759478.591931 1522759478.592923 1522759478.592929 1522759478.59302;0.0010828971862792969,0.00045037269592285156;1522759478.5935163
SUCCESS;654 1522759488.595999 1522759488.597009 1522759488.597016 1522759488.59712;0.0011138916015625,0.00045299530029296875;1522759488.5976248
SUCCESS;655 1522759498.597733 1522759498.598747 1522759498.598753 1522759498.598842;0.0011029243469238281,0.00046253204345703125;1522759498.5993385
SUCCESS;656 1522759508.598011 1522759508.599077 1522759508.599084 1522759508.599191;0.0011730194091796875,0.0004794597625732422;1522759508.5996976
SUCCESS;657 1522759518.603225 1522759518.604211 1522759518.604218 1522759518.604327;0.0010950565338134766,0.0004385709762573242;1522759518.6048317
SUCCESS;658 1522759528.606812 1522759528.607977 1522759528.607985 1522759528.608108;0.0012879371643066406,0.0005209445953369141;1522759528.6086135
SUCCESS;659 1522759538.608586 1522759538.609616 1522759538.609622 1522759538.609709;0.0011169910430908203,0.00047147274017333984;1522759538.6101904
SUCCESS;660 1522759548.613343 1522759548.614265 1522759548.614271 1522759548.614382;0.0010330677032470703,0.00040543079376220703;1522759548.6148534
SUCCESS;661 1522759558.613688 1522759558.614797 1522759558.614803 1522759558.614939;0.0012450218200683594,0.00048661231994628906;1522759558.6154003
SUCCESS;662 1522759568.61375 1522759568.614826 1522759568.614833 1522759568.614945;0.0011878013610839844,0.0004820823669433594;1522759568.6154137
SUCCESS;663 1522759578.613805 1522759578.614734 1522759578.61475 1522759578.614847;0.0010259151458740234,0.0004159212112426758;1522759578.6152954
SUCCESS;664 1522759588.61741 1522759588.618389 1522759588.618396 1522759588.618511;0.0010938644409179688,0.00043201446533203125;1522759588.6189837
SUCCESS;665 1522759598.619117 1522759598.620241 1522759598.620248 1522759598.620373;0.0012488365173339844,0.0004994869232177734;1522759598.6208458
SUCCESS;666 1522759608.621048 1522759608.622284 1522759608.622293 1522759608.622397;0.0013399124145507812,0.0005660057067871094;1522759608.622859
SUCCESS;667 1522759618.621473 1522759618.622415 1522759618.622422 1522759618.6225;0.0010199546813964844,0.00043201446533203125;1522759618.622972
SUCCESS;668 1522759628.622704 1522759628.623603 1522759628.623609 1522759628.623689;0.0009789466857910156,0.0004096031188964844;1522759628.624173
SUCCESS;669 1522759638.626901 1522759638.628021 1522759638.628027 1522759638.628131;0.0012240409851074219,0.0005080699920654297;1522759638.6286075
SUCCESS;670 1522759648.627152 1522759648.628749 1522759648.628779 1522759648.629026;0.0018439292907714844,0.0006749629974365234;1522759648.6296036
SUCCESS;671 1522759658.629266 1522759658.630271 1522759658.630278 1522759658.63038;0.0011067390441894531,0.0004515647888183594;1522759658.6308327
SUCCESS;672 1522759668.632445 1522759668.633347 1522759668.633352 1522759668.633434;0.0009839534759521484,0.0004099607467651367;1522759668.6338856
SUCCESS;673 1522759678.635292 1522759678.636277 1522759678.636284 1522759678.636388;0.001088857650756836,0.0004404783248901367;1522759678.6368546
SUCCESS;674 1522759688.635766 1522759688.637689 1522759688.637714 1522759688.637834;0.0020432472229003906,0.0009014606475830078;1522759688.6382926
SUCCESS;675 1522759698.641003 1522759698.642028 1522759698.642035 1522759698.642142;0.0011322498321533203,0.0004590749740600586;1522759698.6426077
SUCCESS;676 1522759708.646124 1522759708.647149 1522759708.647156 1522759708.647298;0.00116729736328125,0.00044155120849609375;1522759708.6477635
SUCCESS;677 1522759718.647856 1522759718.649059 1522759718.649064 1522759718.649178;0.0013170242309570312,0.0005445480346679688;1522759718.6496348
SUCCESS;678 1522759728.651118 1522759728.651862 1522759728.651866 1522759728.651943;0.0008208751678466797,0.00033342838287353516;1522759728.6524057
SUCCESS;679 1522759738.654693 1522759738.655694 1522759738.6557 1522759738.65583;0.0011310577392578125,0.0004355907440185547;1522759738.6562204
SUCCESS;680 1522759748.659101 1522759748.660111 1522759748.660118 1522759748.66027;0.001161813735961914,0.0004290342330932617;1522759748.6606603
SUCCESS;681 1522759758.664027 1522759758.665046 1522759758.665053 1522759758.66516;0.0011260509490966797,0.0004559755325317383;1522759758.6655483
SUCCESS;682 1522759768.665267 1522759768.666249 1522759768.666256 1522759768.66636;0.0010859966278076172,0.00043904781341552734;1522759768.6667476
SUCCESS;683 1522759778.666072 1522759778.667359 1522759778.667366 1522759778.667482;0.0014030933380126953,0.0005856752395629883;1522759778.6678734
SUCCESS;684 1522759788.66674 1522759788.667706 1522759788.667714 1522759788.667816;0.0010678768157958984,0.00043213367462158203;1522759788.6682034
SUCCESS;685 1522759798.670763 1522759798.671785 1522759798.671791 1522759798.671926;0.0011570453643798828,0.00044357776641845703;1522759798.6723175
SUCCESS;686 1522759808.67595 1522759808.676931 1522759808.676938 1522759808.677043;0.0010857582092285156,0.0004379749298095703;1522759808.6774316
SUCCESS;687 1522759818.677693 1522759818.678647 1522759818.678654 1522759818.678765;0.0010652542114257812,0.0004215240478515625;1522759818.6792521
SUCCESS;688 1522759828.682459 1522759828.68352 1522759828.683527 1522759828.683644;0.0011780261993408203,0.00047194957733154297;1522759828.6841204
SUCCESS;689 1522759838.683157 1522759838.684518 1522759838.684522 1522759838.684615;0.0014541149139404297,0.0006340742111206055;1522759838.6850746
SUCCESS;690 1522759848.687782 1522759848.688768 1522759848.688775 1522759848.688919;0.0011298656463623047,0.0004209280014038086;1522759848.6893985
SUCCESS;691 1522759858.691787 1522759858.692858 1522759858.692864 1522759858.692975;0.0011820793151855469,0.0004799365997314453;1522759858.6934526
SUCCESS;692 1522759868.694272 1522759868.695128 1522759868.695134 1522759868.695265;0.0009870529174804688,0.000362396240234375;1522759868.6957326
SUCCESS;693 1522759878.69668 1522759878.697597 1522759878.697603 1522759878.697708;0.0010218620300292969,0.00040602684020996094;1522759878.6981175
SUCCESS;694 1522759888.698489 1522759888.699369 1522759888.699375 1522759888.699468;0.0009729862213134766,0.0003935098648071289;1522759888.6998763
SUCCESS;695 1522759898.700355 1522759898.701342 1522759898.701347 1522759898.701426;0.001065969467163086,0.0004540681838989258;1522759898.7018623
SUCCESS;696 1522759908.705267 1522759908.706219 1522759908.706225 1522759908.706321;0.0010480880737304688,0.0004279613494873047;1522759908.7067623
SUCCESS;697 1522759918.707946 1522759918.708919 1522759918.708926 1522759918.709037;0.0010840892791748047,0.0004309415817260742;1522759918.7094846
SUCCESS;698 1522759928.711818 1522759928.712886 1522759928.712892 1522759928.713026;0.0012021064758300781,0.00046706199645996094;1522759928.7134743
SUCCESS;699 1522759938.71698 1522759938.717963 1522759938.71797 1522759938.718078;0.00109100341796875,0.0004374980926513672;1522759938.7185254
SUCCESS;700 1522759948.721782 1522759948.722904 1522759948.722911 1522759948.723025;0.0012362003326416016,0.0005038976669311523;1522759948.7234716
SUCCESS;701 1522759958.721851 1522759958.722841 1522759958.722848 1522759958.722948;0.0010900497436523438,0.0004448890686035156;1522759958.7233963
SUCCESS;702 1522759968.726887 1522759968.728003 1522759968.72801 1522759968.72816;0.0012660026550292969,0.0004830360412597656;1522759968.7286086
SUCCESS;703 1522759978.731955 1522759978.732937 1522759978.732944 1522759978.73305;0.0010881423950195312,0.0004379749298095703;1522759978.733532
SUCCESS;704 1522759988.733233 1522759988.73419 1522759988.734197 1522759988.734337;0.0010972023010253906,0.00040841102600097656;1522759988.734835
